ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
207688_s_at	7.04e-01	6.18e-01	-0.502425	-6.519713	-0.1487042	INHBC	inhibin beta C subunit
216741_at	7.04e-01	6.18e-01	-0.502361	-6.519746	-0.0170752		
215720_s_at	7.05e-01	6.18e-01	0.502055	-6.519899	0.0640985	NFYA	nuclear transcription factor Y subunit alpha
219149_x_at	7.05e-01	6.18e-01	-0.501891	-6.519982	-0.058992	DBR1	debranching RNA lariats 1
214385_s_at	7.05e-01	6.19e-01	-0.501361	-6.520248	-0.0206626	MUC5AC	mucin 5AC, oligomeric mucus/gel-forming
218457_s_at	7.05e-01	6.19e-01	-0.501356	-6.52025	-0.0270096	DNMT3A	DNA methyltransferase 3 alpha
201672_s_at	7.05e-01	6.19e-01	-0.500947	-6.520455	-0.0648385	USP14	ubiquitin specific peptidase 14
211566_x_at	7.06e-01	6.19e-01	-0.500357	-6.52075	-0.0840171	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)
207741_x_at	7.06e-01	6.19e-01	-0.500342	-6.520758	-0.3273801	TPSAB1	tryptase alpha/beta 1
210157_at	7.06e-01	6.19e-01	-0.500341	-6.520758	-0.0731101	URI1	URI1, prefoldin like chaperone
200867_at	7.06e-01	6.19e-01	0.500283	-6.520787	0.086338	RNF114	ring finger protein 114
205870_at	7.06e-01	6.20e-01	0.499991	-6.520934	0.0160261	BDKRB2	bradykinin receptor B2
217368_at	7.06e-01	6.20e-01	-0.499639	-6.52111	-0.0454699	ATP5G2P1	ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9) pseudogene 1
208202_s_at	7.06e-01	6.20e-01	0.499439	-6.52121	0.0332237	JADE2	jade family PHD finger 2
213899_at	7.06e-01	6.20e-01	-0.499311	-6.521273	-0.1108187	METAP2	methionyl aminopeptidase 2
201103_x_at	7.06e-01	6.20e-01	-0.499296	-6.521281	-0.092313	NBPF20///NBPF10///NBPF8///NBPF9///NBPF15///NBPF11///NBPF12///NBPF14	neuroblastoma breakpoint family member 20///neuroblastoma breakpoint family member 10///neuroblastoma breakpoint family member 8///neuroblastoma breakpoint family member 9///neuroblastoma breakpoint family member 15///neuroblastoma breakpoint family member 11///neuroblastoma breakpoint family member 12///neuroblastoma breakpoint family member 14
220727_at	7.06e-01	6.20e-01	0.499267	-6.521295	0.0271606	KCNK10	potassium two pore domain channel subfamily K member 10
38269_at	7.06e-01	6.20e-01	0.49922	-6.521319	0.0863484	PRKD2	protein kinase D2
215608_at	7.06e-01	6.20e-01	-0.499156	-6.521351	-0.0632532		
203876_s_at	7.06e-01	6.20e-01	-0.498967	-6.521445	-0.027999	MMP11	matrix metallopeptidase 11
202836_s_at	7.06e-01	6.20e-01	0.498879	-6.521489	0.0635855	TXNL4A	thioredoxin like 4A
217718_s_at	7.06e-01	6.20e-01	0.498836	-6.521511	0.0888048	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
207158_at	7.06e-01	6.21e-01	-0.498659	-6.521599	-0.0107925	APOBEC1	apolipoprotein B mRNA editing enzyme catalytic subunit 1
219629_at	7.06e-01	6.21e-01	0.49859	-6.521633	0.1772646	FAM118A	family with sequence similarity 118 member A
216075_at	7.06e-01	6.21e-01	-0.498553	-6.521652	-0.0330259		
201661_s_at	7.06e-01	6.21e-01	0.49852	-6.521668	0.1130095	ACSL3	acyl-CoA synthetase long-chain family member 3
207136_at	7.07e-01	6.21e-01	-0.498356	-6.52175	-0.037035	ARR3	arrestin 3
209243_s_at	7.07e-01	6.21e-01	-0.497851	-6.522002	-0.0193376	PEG3	paternally expressed 3
204214_s_at	7.07e-01	6.21e-01	-0.497578	-6.522138	-0.1323953	RAB32	RAB32, member RAS oncogene family
210821_x_at	7.07e-01	6.21e-01	0.497504	-6.522174	0.0858233	CENPA	centromere protein A
204492_at	7.07e-01	6.22e-01	-0.49725	-6.522301	-0.0506774	ARHGAP11A	Rho GTPase activating protein 11A
214815_at	7.07e-01	6.22e-01	-0.496994	-6.522428	-0.0514465	TRIM33	tripartite motif containing 33
207834_at	7.08e-01	6.22e-01	-0.496584	-6.522632	-0.0481474	FBLN1	fibulin 1
217347_at	7.08e-01	6.22e-01	0.496393	-6.522727	0.0553377		
220965_s_at	7.08e-01	6.22e-01	-0.496015	-6.522914	-0.0358577	RSPH6A	radial spoke head 6 homolog A
217723_x_at	7.08e-01	6.22e-01	0.496	-6.522922	0.0225309	RPS12	ribosomal protein S12
200603_at	7.08e-01	6.22e-01	0.495995	-6.522924	0.1202544	PRKAR1A	protein kinase cAMP-dependent type I regulatory subunit alpha
213763_at	7.08e-01	6.22e-01	-0.495954	-6.522944	-0.0251202	HIPK2	homeodomain interacting protein kinase 2
209285_s_at	7.08e-01	6.22e-01	0.495935	-6.522954	0.152158	FAM208A	family with sequence similarity 208 member A
213323_s_at	7.08e-01	6.22e-01	-0.495904	-6.522969	-0.0162544	ZC3H7B	zinc finger CCCH-type containing 7B
215308_at	7.08e-01	6.23e-01	-0.495828	-6.523007	-0.0384651	XRCC6	X-ray repair cross complementing 6
209912_s_at	7.08e-01	6.23e-01	-0.495812	-6.523015	-0.0492813	MIR4656///AP5Z1	microRNA 4656///adaptor related protein complex 5 zeta 1 subunit
212103_at	7.08e-01	6.23e-01	0.495714	-6.523064	0.1484426	KPNA6	karyopherin subunit alpha 6
222274_at	7.08e-01	6.23e-01	-0.495576	-6.523132	-0.0302098	ZDHHC8P1	zinc finger DHHC-type containing 8 pseudogene 1
200049_at	7.08e-01	6.23e-01	-0.495316	-6.523261	-0.0737133	KAT7	lysine acetyltransferase 7
218953_s_at	7.09e-01	6.23e-01	-0.494623	-6.523604	-0.0923285	PCYOX1L	prenylcysteine oxidase 1 like
216239_at	7.09e-01	6.23e-01	-0.494488	-6.523671	-0.0128887	BBS9	Bardet-Biedl syndrome 9
206789_s_at	7.09e-01	6.23e-01	0.494433	-6.523698	0.1035079	POU2F1	POU class 2 homeobox 1
208997_s_at	7.09e-01	6.24e-01	0.493857	-6.523983	0.1367703	UCP2	uncoupling protein 2
206887_at	7.10e-01	6.24e-01	-0.493441	-6.524188	-0.0134143	ACKR2	atypical chemokine receptor 2
210530_s_at	7.10e-01	6.24e-01	-0.493436	-6.524191	-0.0746518	NR2C1	nuclear receptor subfamily 2 group C member 1
209954_x_at	7.10e-01	6.24e-01	-0.493358	-6.524229	-0.0867257	SS18	SS18, nBAF chromatin remodeling complex subunit
222347_at	7.10e-01	6.24e-01	0.493104	-6.524354	0.1108391		
219271_at	7.10e-01	6.25e-01	0.492861	-6.524474	0.0685409	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14
209357_at	7.10e-01	6.25e-01	0.492552	-6.524627	0.1278085	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
209633_at	7.10e-01	6.25e-01	0.492302	-6.52475	0.0362492	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
207763_at	7.11e-01	6.25e-01	-0.491704	-6.525044	-0.0241883	S100A5	S100 calcium binding protein A5
201584_s_at	7.11e-01	6.26e-01	0.491316	-6.525235	0.1101956	DDX39A	DEAD-box helicase 39A
220963_s_at	7.11e-01	6.26e-01	-0.49127	-6.525258	-0.0221395	RSG1	REM2 and RAB like small GTPase 1
320_at	7.11e-01	6.26e-01	0.490948	-6.525416	0.0820342	PEX6	peroxisomal biogenesis factor 6
216605_s_at	7.11e-01	6.26e-01	-0.490825	-6.525476	-0.0186751	CEACAM21	carcinoembryonic antigen related cell adhesion molecule 21
218401_s_at	7.11e-01	6.26e-01	-0.490773	-6.525502	-0.1350703	ZNF281	zinc finger protein 281
211973_at	7.11e-01	6.26e-01	-0.490571	-6.525601	-0.0926526	NUDT3	nudix hydrolase 3
219738_s_at	7.12e-01	6.27e-01	-0.489797	-6.525981	-0.0856365	PCDH9	protocadherin 9
218854_at	7.12e-01	6.27e-01	-0.489657	-6.526049	-0.1671968	DSE	dermatan sulfate epimerase
220993_s_at	7.12e-01	6.27e-01	-0.489308	-6.52622	-0.0147206	GPR63	G protein-coupled receptor 63
207288_at	7.12e-01	6.27e-01	-0.489238	-6.526254	-0.0087724	ASMTL-AS1	ASMTL antisense RNA 1
216865_at	7.12e-01	6.27e-01	-0.489175	-6.526285	-0.0271489	COL14A1	collagen type XIV alpha 1 chain
202662_s_at	7.12e-01	6.27e-01	-0.489152	-6.526296	-0.1072173	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
203399_x_at	7.13e-01	6.27e-01	0.488795	-6.526471	0.0281324	PSG11///PSG3	pregnancy specific beta-1-glycoprotein 11///pregnancy specific beta-1-glycoprotein 3
220358_at	7.13e-01	6.27e-01	-0.488791	-6.526473	-0.060943	BATF3	basic leucine zipper ATF-like transcription factor 3
203025_at	7.13e-01	6.27e-01	-0.488773	-6.526482	-0.0576066	NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit
204367_at	7.13e-01	6.28e-01	-0.488483	-6.526624	-0.0963885	SP2	Sp2 transcription factor
217602_at	7.13e-01	6.28e-01	-0.488427	-6.526651	-0.0523965	LOC101060363///PPIA	peptidyl-prolyl cis-trans isomerase A pseudogene///peptidylprolyl isomerase A
209171_at	7.13e-01	6.28e-01	0.488257	-6.526734	0.0652642	ITPA	inosine triphosphatase
221197_s_at	7.13e-01	6.28e-01	0.487733	-6.52699	0.0138689	CHAT	choline O-acetyltransferase
214712_at	7.13e-01	6.28e-01	-0.487726	-6.526993	-0.0701524	SNX29P2	sorting nexin 29 pseudogene 2
219909_at	7.13e-01	6.28e-01	0.487678	-6.527017	0.0351739	MMP28	matrix metallopeptidase 28
221811_at	7.13e-01	6.28e-01	0.487512	-6.527098	0.0541035	PGAP3	post-GPI attachment to proteins 3
207156_at	7.13e-01	6.28e-01	-0.48751	-6.527099	-0.1224647	HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI	histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2am///histone cluster 1, H2al///histone cluster 1, H2ak///histone cluster 1, H2ai
202259_s_at	7.13e-01	6.28e-01	0.487421	-6.527142	0.1159969	N4BP2L2	NEDD4 binding protein 2 like 2
214151_s_at	7.14e-01	6.29e-01	-0.487022	-6.527337	-0.0567556	DYX1C1-CCPG1///CCPG1	DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1
218925_s_at	7.14e-01	6.29e-01	-0.486952	-6.527371	-0.0336424	C11orf1	chromosome 11 open reading frame 1
208662_s_at	7.14e-01	6.29e-01	0.486577	-6.527553	0.1497334	TTC3P1///TTC3	tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3
204166_at	7.14e-01	6.29e-01	-0.486576	-6.527554	-0.0267268	SBNO2	strawberry notch homolog 2
215966_x_at	7.14e-01	6.29e-01	-0.486233	-6.527721	-0.0364509	GK3P	glycerol kinase 3 pseudogene
219832_s_at	7.14e-01	6.29e-01	-0.486183	-6.527745	-0.0542854	HOXC13	homeobox C13
221177_at	7.14e-01	6.30e-01	-0.485833	-6.527915	-0.0282167	MIA2	melanoma inhibitory activity 2
213065_at	7.15e-01	6.30e-01	-0.485602	-6.528028	-0.1040667	ZFC3H1	zinc finger C3H1-type containing
208046_at	7.15e-01	6.30e-01	0.485522	-6.528067	0.0464431	HIST1H4A	histone cluster 1, H4a
201155_s_at	7.15e-01	6.30e-01	-0.485499	-6.528078	-0.0523851	MFN2	mitofusin 2
207305_s_at	7.15e-01	6.30e-01	-0.485458	-6.528098	-0.0847953	TRAPPC8	trafficking protein particle complex 8
207203_s_at	7.15e-01	6.30e-01	-0.485252	-6.528198	-0.02563	NR1I2	nuclear receptor subfamily 1 group I member 2
210153_s_at	7.15e-01	6.30e-01	0.485074	-6.528284	0.0504423	ME2	malic enzyme 2
219081_at	7.15e-01	6.30e-01	-0.48501	-6.528315	-0.0907104	ANKHD1-EIF4EBP3///ANKHD1	ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1
218738_s_at	7.15e-01	6.30e-01	0.484804	-6.528415	0.0575902	RNF138	ring finger protein 138
204522_at	7.15e-01	6.30e-01	0.484697	-6.528467	0.045758	DXO	decapping exoribonuclease
208542_x_at	7.15e-01	6.30e-01	-0.484693	-6.528469	-0.0146451	ZNF718///ZNF595///ZNF208	zinc finger protein 718///zinc finger protein 595///zinc finger protein 208
219362_at	7.15e-01	6.30e-01	0.484652	-6.528489	0.0751534	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
207244_x_at	7.15e-01	6.31e-01	-0.484446	-6.528589	-0.0147537	CYP2A6	cytochrome P450 family 2 subfamily A member 6
221767_x_at	7.15e-01	6.31e-01	-0.484392	-6.528615	-0.0402569	HDLBP	high density lipoprotein binding protein
201072_s_at	7.15e-01	6.31e-01	0.484028	-6.528791	0.0836012	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1
211056_s_at	7.15e-01	6.31e-01	-0.483819	-6.528893	-0.078643	SRD5A1	steroid 5 alpha-reductase 1
221860_at	7.16e-01	6.31e-01	-0.483412	-6.529089	-0.14224		
220624_s_at	7.16e-01	6.32e-01	0.483022	-6.529278	0.0152133	ELF5	E74 like ETS transcription factor 5
213879_at	7.16e-01	6.32e-01	0.482807	-6.529382	0.0670967		
211922_s_at	7.16e-01	6.32e-01	0.482668	-6.529449	0.129069	CAT	catalase
209895_at	7.16e-01	6.32e-01	0.482581	-6.529491	0.0619632	PTPN11	protein tyrosine phosphatase, non-receptor type 11
208922_s_at	7.16e-01	6.32e-01	-0.48256	-6.529501	-0.0770754	NXF1	nuclear RNA export factor 1
216860_s_at	7.16e-01	6.32e-01	0.4824	-6.529579	0.1327558	GDF11	growth differentiation factor 11
220928_s_at	7.16e-01	6.32e-01	-0.482166	-6.529692	-0.0136974	PRDM16	PR/SET domain 16
216507_at	7.17e-01	6.32e-01	-0.481923	-6.529809	-0.0299121	TAPT1	transmembrane anterior posterior transformation 1
221700_s_at	7.17e-01	6.32e-01	0.481855	-6.529841	0.0272372	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
210834_s_at	7.17e-01	6.32e-01	-0.481797	-6.52987	-0.023998	PTGER3	prostaglandin E receptor 3
211560_s_at	7.17e-01	6.32e-01	0.481756	-6.529889	0.1250236	ALAS2	5'-aminolevulinate synthase 2
207449_s_at	7.17e-01	6.32e-01	-0.481745	-6.529895	-0.0312907	POFUT2	protein O-fucosyltransferase 2
204324_s_at	7.17e-01	6.33e-01	0.481279	-6.530119	0.1079782	GOLIM4	golgi integral membrane protein 4
202106_at	7.17e-01	6.33e-01	-0.481183	-6.530165	-0.0740844	GOLGA3	golgin A3
215106_at	7.17e-01	6.33e-01	0.481132	-6.53019	0.0273842	TTC22	tetratricopeptide repeat domain 22
211903_s_at	7.17e-01	6.33e-01	-0.48087	-6.530316	-0.0360884	MPL	MPL proto-oncogene, thrombopoietin receptor
207418_s_at	7.17e-01	6.33e-01	-0.480768	-6.530365	-0.0502536	DDO	D-aspartate oxidase
212226_s_at	7.17e-01	6.33e-01	-0.480369	-6.530557	-0.0538691	PLPP3	phospholipid phosphatase 3
207364_at	7.17e-01	6.33e-01	-0.480334	-6.530574	-0.0293021	TEX28	testis expressed 28
219786_at	7.18e-01	6.33e-01	0.480251	-6.530614	0.0596166	TESMIN	testis expressed metallothionein like protein
221232_s_at	7.18e-01	6.34e-01	0.479825	-6.530818	0.0242238	ANKRD2	ankyrin repeat domain 2
201586_s_at	7.18e-01	6.34e-01	-0.479635	-6.53091	-0.0727328	SFPQ	splicing factor proline and glutamine rich
205874_at	7.18e-01	6.34e-01	-0.479569	-6.530941	-0.0231859	ITPKA	inositol-trisphosphate 3-kinase A
216983_s_at	7.18e-01	6.34e-01	-0.479522	-6.530964	-0.1142213	ZNF224	zinc finger protein 224
219025_at	7.18e-01	6.34e-01	-0.479495	-6.530977	-0.0364126	CD248	CD248 molecule
210253_at	7.18e-01	6.34e-01	-0.479284	-6.531078	-0.050913	HTATIP2	HIV-1 Tat interactive protein 2
206849_at	7.18e-01	6.34e-01	-0.479273	-6.531083	-0.0154073	GABRG2	gamma-aminobutyric acid type A receptor gamma2 subunit
205189_s_at	7.18e-01	6.34e-01	-0.479254	-6.531092	-0.0439805	FANCC	Fanconi anemia complementation group C
207301_at	7.18e-01	6.34e-01	-0.479171	-6.531132	-0.0295934	EFNA5	ephrin A5
210831_s_at	7.18e-01	6.34e-01	0.479016	-6.531206	0.0157837	PTGER3	prostaglandin E receptor 3
209874_x_at	7.18e-01	6.35e-01	0.478547	-6.531431	0.040425	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
218197_s_at	7.19e-01	6.35e-01	-0.47816	-6.531617	-0.0898247	OXR1	oxidation resistance 1
213282_at	7.19e-01	6.35e-01	-0.478107	-6.531642	-0.0449458	APOOL	apolipoprotein O like
201877_s_at	7.19e-01	6.35e-01	0.478063	-6.531663	0.0983987	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma
203742_s_at	7.19e-01	6.35e-01	-0.477962	-6.531711	-0.0901665	LOC732360///TDG	G/T mismatch-specific thymine DNA glycosylase-like///thymine DNA glycosylase
221602_s_at	7.19e-01	6.35e-01	-0.477927	-6.531728	-0.1640884	FCMR	Fc fragment of IgM receptor
221639_x_at	7.19e-01	6.35e-01	-0.477923	-6.53173	-0.0423525	LOC102723559	uncharacterized LOC102723559
208283_at	7.19e-01	6.35e-01	-0.477605	-6.531882	-0.015782	GAGE1	G antigen 1
212152_x_at	7.19e-01	6.35e-01	-0.477601	-6.531884	-0.094284	ARID1A	AT-rich interaction domain 1A
203034_s_at	7.19e-01	6.35e-01	0.477447	-6.531957	0.0269648	SNORA3A///RPL27A	small nucleolar RNA, H/ACA box 3A///ribosomal protein L27a
215328_at	7.19e-01	6.35e-01	-0.47744	-6.531961	-0.0106338	EFR3B	EFR3 homolog B
202045_s_at	7.19e-01	6.36e-01	-0.477314	-6.532021	-0.0307876	ARHGAP35	Rho GTPase activating protein 35
206107_at	7.19e-01	6.36e-01	-0.47712	-6.532113	-0.0092823	RGS11	regulator of G-protein signaling 11
220125_at	7.19e-01	6.36e-01	-0.477015	-6.532164	-0.0094189	DNAI1	dynein axonemal intermediate chain 1
206003_at	7.19e-01	6.36e-01	-0.476704	-6.532312	-0.0863879	CEP135	centrosomal protein 135
219764_at	7.19e-01	6.36e-01	-0.4767	-6.532314	-0.0202828	FZD10	frizzled class receptor 10
222380_s_at	7.19e-01	6.36e-01	0.476604	-6.53236	0.1691374	PDCD6	programmed cell death 6
49327_at	7.19e-01	6.36e-01	-0.476525	-6.532397	-0.0347478	SIRT3	sirtuin 3
201002_s_at	7.19e-01	6.36e-01	0.476489	-6.532415	0.0756898	TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1	TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1
222135_at	7.19e-01	6.36e-01	-0.476457	-6.53243	-0.0185343	ZNF814	zinc finger protein 814
216105_x_at	7.20e-01	6.36e-01	-0.476323	-6.532494	-0.0405824	PTPA	protein phosphatase 2 phosphatase activator
213908_at	7.20e-01	6.36e-01	-0.47612	-6.53259	-0.1292908	WHAMMP2///WHAMMP3	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3
220379_at	7.20e-01	6.36e-01	-0.475977	-6.532659	-0.0190026	FSCN3	fascin actin-bundling protein 3
201211_s_at	7.20e-01	6.37e-01	-0.475734	-6.532775	-0.1383749	DDX3X	DEAD-box helicase 3, X-linked
204220_at	7.20e-01	6.37e-01	-0.475478	-6.532896	-0.0746601	GMFG	glia maturation factor gamma
210512_s_at	7.20e-01	6.37e-01	-0.475345	-6.53296	-0.2422517	VEGFA	vascular endothelial growth factor A
204156_at	7.20e-01	6.37e-01	0.47504	-6.533104	0.1090824	SIK3	SIK family kinase 3
207207_at	7.21e-01	6.38e-01	-0.474379	-6.533419	-0.0067744	RBMXL2	RNA binding motif protein, X-linked like 2
220047_at	7.21e-01	6.38e-01	-0.474349	-6.533433	-0.0317551	SIRT4	sirtuin 4
216054_x_at	7.21e-01	6.38e-01	0.474312	-6.53345	0.0485047	MYL4	myosin light chain 4
209224_s_at	7.21e-01	6.38e-01	0.474185	-6.533511	0.0566101	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2
213829_x_at	7.21e-01	6.38e-01	0.474129	-6.533537	0.0184297	RTEL1	regulator of telomere elongation helicase 1
219302_s_at	7.21e-01	6.38e-01	-0.473999	-6.533599	-0.022448	CNTNAP2	contactin associated protein-like 2
213081_at	7.21e-01	6.38e-01	-0.473798	-6.533694	-0.0472015	ZBTB22	zinc finger and BTB domain containing 22
209152_s_at	7.21e-01	6.38e-01	0.47374	-6.533722	0.0648521	TCF3	transcription factor 3
202679_at	7.21e-01	6.38e-01	-0.473566	-6.533804	-0.1162987	NPC1	NPC intracellular cholesterol transporter 1
207537_at	7.21e-01	6.38e-01	-0.473223	-6.533967	-0.0196085	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1
210430_x_at	7.22e-01	6.39e-01	-0.472663	-6.534232	-0.0309429	RHD	Rh blood group D antigen
210249_s_at	7.22e-01	6.39e-01	-0.472452	-6.534332	-0.0999576	NCOA1	nuclear receptor coactivator 1
217536_x_at	7.22e-01	6.39e-01	-0.471766	-6.534656	-0.0627553		
202689_at	7.23e-01	6.40e-01	-0.471653	-6.534709	-0.0247458	RBM15B	RNA binding motif protein 15B
207237_at	7.23e-01	6.40e-01	-0.471492	-6.534785	-0.0172734	KCNA3	potassium voltage-gated channel subfamily A member 3
214968_at	7.23e-01	6.40e-01	-0.471467	-6.534797	-0.0424766	DDX51	DEAD-box helicase 51
216833_x_at	7.23e-01	6.40e-01	-0.471446	-6.534807	-0.0427891	GYPB	glycophorin B (MNS blood group)
222029_x_at	7.23e-01	6.40e-01	-0.471419	-6.53482	-0.0915183	MIR6834///PFDN6	microRNA 6834///prefoldin subunit 6
220117_at	7.23e-01	6.40e-01	-0.471396	-6.534831	-0.0311729	ZNF385D	zinc finger protein 385D
205847_at	7.23e-01	6.40e-01	-0.471369	-6.534843	-0.0243789	PRSS22	protease, serine 22
218304_s_at	7.23e-01	6.40e-01	-0.47122	-6.534914	-0.1702666	OSBPL11	oxysterol binding protein like 11
220823_at	7.23e-01	6.40e-01	-0.471116	-6.534963	-0.034794	LOC729164	hCG1732469
203100_s_at	7.23e-01	6.40e-01	-0.471116	-6.534963	-0.0521896	CDYL	chromodomain Y-like
206063_x_at	7.23e-01	6.40e-01	-0.471095	-6.534973	-0.0275254	PPIL2	peptidylprolyl isomerase like 2
221496_s_at	7.23e-01	6.40e-01	-0.470908	-6.535061	-0.1044142	TOB2	transducer of ERBB2, 2
214157_at	7.23e-01	6.40e-01	0.470735	-6.535142	0.1941684	GNAS	GNAS complex locus
222259_s_at	7.23e-01	6.41e-01	-0.470018	-6.53548	-0.0276171	SPO11	SPO11, initiator of meiotic double stranded breaks
212484_at	7.24e-01	6.41e-01	-0.469768	-6.535597	-0.0717027	FAM89B	family with sequence similarity 89 member B
206931_at	7.24e-01	6.41e-01	0.469542	-6.535704	0.0178307	ZNF141	zinc finger protein 141
207022_s_at	7.24e-01	6.41e-01	0.469538	-6.535706	0.024511	LDHC	lactate dehydrogenase C
213837_at	7.24e-01	6.41e-01	-0.469448	-6.535748	-0.0424167	L3MBTL1	l(3)mbt-like 1 (Drosophila)
205022_s_at	7.24e-01	6.41e-01	0.469341	-6.535798	0.1062332	FOXN3	forkhead box N3
214963_at	7.24e-01	6.41e-01	-0.469259	-6.535836	-0.0615683	NUP160	nucleoporin 160
205967_at	7.24e-01	6.42e-01	-0.468684	-6.536106	-0.1207243	HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I	histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i
205889_s_at	7.24e-01	6.42e-01	0.46831	-6.536282	0.0255286	JAKMIP2	janus kinase and microtubule interacting protein 2
212314_at	7.25e-01	6.42e-01	0.46814	-6.536362	0.2039597	SEL1L3	SEL1L family member 3
203220_s_at	7.25e-01	6.42e-01	-0.468022	-6.536417	-0.0318907	TLE1	transducin like enhancer of split 1
209597_s_at	7.25e-01	6.42e-01	-0.467667	-6.536583	-0.0260884	PNMA2	paraneoplastic Ma antigen 2
220961_s_at	7.25e-01	6.42e-01	-0.467538	-6.536644	-0.0461046	TBRG4	transforming growth factor beta regulator 4
208836_at	7.25e-01	6.43e-01	0.467351	-6.536731	0.0523649	ATP1B3	ATPase Na+/K+ transporting subunit beta 3
212801_at	7.25e-01	6.43e-01	0.466759	-6.537008	0.1275284	MIR1178///CIT	microRNA 1178///citron rho-interacting serine/threonine kinase
211396_at	7.25e-01	6.43e-01	-0.466736	-6.537018	-0.0352248	FCGR2C	Fc fragment of IgG receptor IIc (gene/pseudogene)
